SS296A,SS296 A,False,0,28.241261,-91.319407
SS299A,SS299 A,False,0,28.237215,-91.150738
SS320A,SS320 A,False,0,28.143846,-91.324966
SS322A,SS322 A,False,0,28.162201,-91.193665
SS322B,SS322 B,False,0,28.136998,-91.219669
SS237A,SS237 A,False,0,28.438149,-90.813385
SS258JB,SS258 JB,False,0,28.384663,-90.810489
SS259JA,SS259 JA,False,0,28.380183,-90.774538
SS261A,SS261 A,False,0,28.359777,-90.822692
SS283A,SS283 A,False,0,28.311659,-90.791558
SS331A,SS331 A,False,0,28.14763,-90.767058
SS224PP,SS224 PP,False,0,28.455957,-91.320267
EW826A,EW826 A,False,0,28.163269,-90.358587
GI102A,GI102 A,False,0,28.414245,-90.066274
GI102B,GI102 B,False,0,28.427236,-90.08995
GI103A,GI103 A,False,0,28.405322,-90.041468
GI115A,GI115 A(SEAHORSE PRO,False,0,28.307612,-90.021967
GI116A,GI116 A (HICKORY),False,0,28.309283,-90.070543
GI63A,GI63 A,False,0,28.809229,-90.07962
GI75JA,GI75 JA,False,0,28.735998,-90.051515
GI76A,GI76 A,False,0,28.738287,-90.026164
GI83A,GI83 A,False,0,28.719991,-90.023419
GI85I,GI85 I,False,0,28.708817,-90.122492
GI90A,GI90 A,False,0,28.575144,-90.072429
GI93C,GI93 C,False,0,28.548886,-90.068677
GI94B,GI94 B,False,0,28.525794,-90.09792
GI86AA,GI86 AA,False,0,28.670031,-90.129214
GI95A,GI95 A,False,0,28.515857,-90.123101
ST148D,ST148 D,False,0,28.616574,-90.411807
ST111TE,ST111 TEST PILES,False,0,28.644976,-90.685028
PL231,PL23 1,False,0,28.825322,-90.620618
PL2319,PL23 19,False,0,28.825565,-90.620754
ST100A,ST100 A,False,0,28.673384,-90.680095
ST111A,ST111 A,False,0,28.656622,-90.672002
ST139A,ST139 A(FMR CAIS#1),False,0,28.664259,-90.451145
ST139CA,ST139 CAIS.#2,False,0,28.661816,-90.438089
ST140A,ST140 A,False,0,28.665463,-90.49813
ST1061,ST106 1,False,0,28.692523,-90.384261
ST107A,ST107 A,False,0,28.702897,-90.37468
ST107CA,ST107 CAIS.#2,False,0,28.701402,-90.369242
ST128A,ST128 A-AUX,False,0,28.670691,-90.263834
ST128R,ST128 R,False,0,28.667357,-90.245394
ST128X,ST128 X,False,0,28.676074,-90.268685
ST130A,ST130 A,False,0,28.686296,-90.152864
ST130AU,ST130 AUX 2,False,0,28.674918,-90.157892
ST130C,ST130 C-6,False,0,28.666384,-90.155878
ST130CP,ST130 CP,False,0,28.674646,-90.158207
ST130D,ST130 D,False,0,28.696654,-90.157951
ST130E,ST130 E,False,0,28.67684,-90.165734
ST130QT,ST130 QTR,False,0,28.674924,-90.158516
ST131G,ST131 G,False,0,28.693582,-90.137073
ST131J,ST131 J,False,0,28.674878,-90.134791
ST134D,ST134 D,False,0,28.626446,-90.238978
ST134F,ST134 F,False,0,28.632745,-90.232399
ST134N,ST134 N,False,0,28.649008,-90.232814
ST134S,ST134 S,False,0,28.656824,-90.235532
ST134T,ST134 T,False,0,28.642667,-90.232195
ST134W,ST134 W,False,0,28.627159,-90.232977
ST135M,ST135 M,False,0,28.635033,-90.281892
ST135Q,ST135 Q,False,0,28.65776,-90.282151
ST135V,ST135 V,False,0,28.636681,-90.266802
ST136A,ST136 A,False,0,28.649529,-90.292642
ST151G,ST151 G-CMP,False,0,28.617458,-90.249359
ST151H,ST151 H,False,0,28.616677,-90.256257
ST151I,ST151 I,False,0,28.625668,-90.272229
ST151J,ST151 J,False,0,28.617575,-90.26338
ST151K,ST151 K,False,0,28.616278,-90.256227
ST151L,ST151 L,False,0,28.616944,-90.262573
ST151O,ST151 O,False,0,28.615441,-90.252425
ST151PR,ST151 PRD FLARE PL,False,0,28.617451,-90.248424
ST151Y,ST151 Y,False,0,28.616173,-90.249562
ST152E,ST152 E,False,0,28.618854,-90.242663
ST152P,ST152 P,False,0,28.618102,-90.242191
ST143A,ST143 A-PRD,False,0,28.595974,-90.622244
ST143B,ST143 B,False,0,28.596018,-90.622268
ST143D,ST143 D,False,0,28.596495,-90.608557
ST143E,ST143 E (FORMERLY CA,False,0,28.601805,-90.618455
ST144A,ST144 A,False,0,28.59513,-90.560163
ST144C,ST144 C,False,0,28.593948,-90.596114
ST145A,ST145 A-PROD.(MODU),False,0,28.595181,-90.555858
ST145PL,ST145 PLTF.A,False,0,28.594966,-90.535824
ST146A,ST146 A,False,0,28.596082,-90.480103
ST146B,ST146 B,False,0,28.597342,-90.503667
ST147A,ST147 A(REMOVED),False,0,28.596503,-90.471955
ST148A,ST148 A,False,0,28.59071,-90.395061
ST148B,ST148 B,False,0,28.597487,-90.415981
ST148C,ST148 C,False,0,28.613455,-90.419211
ST148CA,ST148 CAIS B,False,0,28.609653,-90.403812
ST148E,ST148 E,False,0,28.588475,-90.420938
ST156A,ST156 A,False,0,28.555116,-90.183669
ST1601,ST160 1,False,0,28.574309,-90.377446
ST160E,ST160 E,False,0,28.552041,-90.380123
ST161A,ST161 A,False,0,28.569312,-90.408951
ST161B,ST161 B,False,0,28.553215,-90.426095
ST161C,ST161 C,False,0,28.580469,-90.392651
ST161D,ST161 D,False,0,28.552977,-90.426661
ST1628,ST162 8,False,0,28.569362,-90.457797
ST162A,ST162 A,False,0,28.557264,-90.435333
ST162B,ST162 B,False,0,28.569403,-90.457691
ST162C,ST162 C,False,0,28.569305,-90.457396
ST163A,ST163 A,False,0,28.571986,-90.499623
ST164C,ST164 C,False,0,28.56943,-90.545117
ST165A,ST165 A-PRD,False,0,28.576738,-90.577214
ST165E,ST165 E,False,0,28.579377,-90.572859
ST170F,ST170 F,False,0,28.533082,-90.693386
ST171B,ST171 B,False,0,28.545278,-90.616519
ST171D,ST171 D,False,0,28.526072,-90.614977
ST172A,ST172 A,False,0,28.539483,-90.574217
ST172B,ST172 B,False,0,28.554432,-90.606784
ST172C,ST172 C,False,0,28.531687,-90.604062
ST172E,ST172 E,False,0,28.516517,-90.572123
ST173A,ST173 A,False,0,28.534871,-90.520329
ST175A,ST175 A,False,0,28.516969,-90.466444
ST175T,ST175 T-22-VALVE,False,0,28.541018,-90.435701
ST176A,ST176 A,False,0,28.510531,-90.385706
ST176D,ST176 D,False,0,28.512378,-90.402321
ST177B,ST177 B-AUX,False,0,28.51346,-90.372729
ST177C,ST177 C,False,0,28.525452,-90.361691
ST177E,ST177 E,False,0,28.509697,-90.380008
ST178A,ST178 A,False,0,28.528429,-90.294454
ST179A,ST179 A-VALVE,False,0,28.506728,-90.285267
ST179B,ST179 B,False,0,28.515651,-90.277442
ST182A,ST182 A,False,0,28.52684,-90.144547
ST185A,ST185 A,False,0,28.495501,-90.203098
ST185B,ST185 B,False,0,28.47493,-90.235942
ST185C,ST185 C,False,0,28.483496,-90.21549
ST186A,ST186 A,False,0,28.495976,-90.28103
ST186B,ST186 B,False,0,28.483445,-90.247993
ST186C,ST186 C,False,0,28.503271,-90.277689
ST188CA,ST188 CA,False,0,28.501047,-90.380777
ST189A,ST189 A,False,0,28.500841,-90.39557
ST190A,ST190 A,False,0,28.466287,-90.446127
ST190B,ST190 B,False,0,28.479552,-90.433446
ST192D,ST192 D,False,0,28.511691,-90.545754
ST192F,ST192 F,False,0,28.499514,-90.510516
ST193A,ST193 A,False,0,28.514671,-90.605386
ST193C,ST193 C,False,0,28.514749,-90.573036
ST194B,ST194 B,False,0,28.507635,-90.629482
ST1952,ST195 2,False,0,28.491517,-90.696978
ST195A,ST195 A,False,0,28.496222,-90.679803
ST195B,ST195 B,False,0,28.510543,-90.678612
ST197A,ST197 A,False,0,28.474267,-90.720499
ST198A,ST198 A,False,0,28.449276,-90.685233
ST198B,ST198 B,False,0,28.454339,-90.695908
ST200A,ST200 A,False,0,28.457399,-90.582816
ST203B,ST203 B,False,0,28.445862,-90.464741
ST204A,ST204 A,False,0,28.452547,-90.390063
ST204B,ST204 B-AUX,False,0,28.458893,-90.396413
ST204C,ST204 C,False,0,28.463964,-90.412271
ST205B,ST205 B,False,0,28.433669,-90.346932
ST205F,ST205 F,False,0,28.443786,-90.381217
ST205G,ST205 G,False,0,28.453725,-90.383413
ST206A,ST206 A,False,0,28.429881,-90.308155
ST206E,ST206 E,False,0,28.456418,-90.301483
ST211A,ST211 A,False,0,28.411304,-90.519274
